60:11:99	Siama Systems Inc
60:12:83	Soluciones Tecnologicas para la Salud y el Bienestar SA
60:15:c7	IdaTech
60:19:0c	RRAMAC
60:19:29	VOLTRONIC POWER TECHNOLOGY(SHENZHEN) CORP.
60:1d:0f	Midnite Solar
60:1e:02	EltexAlatau
60:21:03	STCUBE.INC
60:21:c0	Murata Manufactuaring Co.,Ltd.
60:24:c1	Jiangsu Zhongxun Electronic Technology Co., Ltd
60:2a:54	CardioTek B.V.
60:2a:d0	Cisco SPVTG
60:32:f0	Mplus technology
60:33:4b	Apple
60:35:53	Buwon Technology
60:36:dd	Intel Corporate
60:38:0e	Alps Electric Co.,
60:39:1f	ABB Ltd
60:3f:c5	COX CO., LTD
60:44:f5	Easy Digital Ltd.
60:45:5e	Liptel s.r.o.
60:45:bd	Microsoft
60:46:16	XIAMEN VANN INTELLIGENT CO., LTD
60:4a:1c	SUYIN Corporation
60:52:d0	FACTS Engineering
60:54:64	Eyedro Green Solutions Inc.
60:57:18	Intel Corporate
60:60:1f	SZ DJI TECHNOLOGY CO.,LTD
60:63:fd	Transcend Communication Beijing Co.,Ltd.
60:64:a1	RADiflow Ltd.
60:67:20	Intel Corporate
60:69:44	Apple, Inc
60:69:9b	isepos GmbH
60:6b:bd	Samsung Electronics Co., LTD
60:6c:66	Intel Corporate
60:73:5c	Cisco
60:74:8d	Atmaca Elektronik
60:76:88	Velodyne
60:83:b2	GkWare e.K.
60:84:3b	Soladigm, Inc.
60:86:45	Avery Weigh-Tronix, LLC
60:89:3c	Thermo Fisher Scientific P.O.A.
60:89:b1	Key Digital Systems
60:89:b7	KAEL MÜHEND?SL?K ELEKTRON?K T?CARET SANAY? L?M?TED ??RKET?
60:8c:2b	Hanson Technology
60:8d:17	Sentrus Government Systems Division, Inc
60:90:84	DSSD Inc
60:96:20	PRIVATE
60:9a:a4	GVI SECURITY INC.
60:9e:64	Vivonic GmbH
60:9f:9d	CloudSwitch
60:a1:0a	Samsung Electronics Co.,Ltd
60:a4:4c	ASUSTek COMPUTER INC.
60:a9:b0	Merchandising Technologies, Inc
60:b1:85	ATH system
60:b3:c4	Elber Srl
60:b6:06	Phorus
60:b9:33	Deutron Electronics Corp.
60:b9:82	RO.VE.R. Laboratories S.p.A.
60:bb:0c	Beijing HuaqinWorld Technology Co,Ltd
60:bc:4c	EWM Hightec Welding GmbH
60:bd:91	Move Innovation
60:be:b5	Motorola Mobility LLC
60:c3:97	2Wire Inc
60:c5:47	Apple
60:c5:a8	Beijing LT Honway Technology Co.,Ltd
60:c9:80	Trymus
60:cb:fb	AirScape Inc.
60:cd:c5	Taiwan Carol Electronics., Ltd
60:d0:a9	Samsung Electronics Co.,Ltd
60:d1:aa	Vishal Telecommunications Pvt Ltd
60:d2:b9	REALAND BIO CO., LTD.
60:d3:0a	Quatius Limited
60:d8:19	Hon Hai Precision Ind. Co.,Ltd.
60:da:23	Estech Co.,Ltd
60:db:2a	HNS
60:de:44	HUAWEI TECHNOLOGIES CO.,LTD
60:e0:0e	SHINSEI ELECTRONICS CO LTD
60:e9:56	Ayla Networks, Inc
60:eb:69	Quanta computer Inc.
60:f1:3d	JABLOCOM s.r.o.
60:f2:81	TRANWO TECHNOLOGY CO., LTD.
60:f2:ef	VisionVera International Co., Ltd.
60:f3:da	Logic Way GmbH
60:f4:94	Hon Hai Precision Ind. Co.,Ltd.
60:f5:9c	CRU-Dataport
60:f6:73	TERUMO CORPORATION
60:fa:cd	Apple
60:fb:42	Apple
60:fe:1e	China Palms Telecom.Ltd
60:fe:20	2 Wire
60:fe:c5	Apple
60:fe:f9	Thomas & Betts
60:ff:dd	C.E. ELECTRONICS, INC
64:00:f1	CISCO SYSTEMS, INC.
64:05:be	NEW LIGHT LED
64:09:4c	Beijing Superbee Wireless Technology Co.,Ltd
64:0b:4a	Digital Telecom Technology Limited
64:0e:36	TAZTAG
64:0e:94	Pluribus Networks, Inc.
64:0f:28	2wire
64:10:84	HEXIUM Technical Development Co., Ltd.
64:16:8d	CISCO SYSTEMS, INC.
64:16:f0	Shehzhen Huawei Communication Technologies Co., Ltd.
64:1a:22	Heliospectra/Woodhill Investments
64:1c:67	DIGIBRAS INDUSTRIA DO BRASILS/A
64:1e:81	Dowslake Microsystems
64:20:0c	Apple
64:21:84	Nippon Denki Kagaku Co.,LTD
64:22:16	Shandong Taixin Electronic co.,Ltd
64:24:00	Xorcom Ltd.
64:27:37	Hon Hai Precision Ind. Co.,Ltd.
64:2d:b7	SEUNGIL ELECTRONICS
64:31:50	Hewlett-Packard Company
64:31:7e	Dexin Corporation
64:34:09	BITwave Pte Ltd
64:3f:5f	Exablaze
64:42:14	Swisscom Energy Solutions AG
64:43:46	GuangDong Quick Network Computer CO.,LTD
64:4b:c3	Shanghai WOASiS Telecommunications Ltd., Co.
64:4b:f0	CalDigit, Inc
64:4d:70	dSPACE GmbH
64:4f:74	LENUS Co., Ltd.
64:51:7e	LONG BEN (DONGGUAN) ELECTRONIC TECHNOLOGY CO.,LTD.
64:52:99	The Chamberlain Group, Inc
64:53:5d	Frauscher Sensortechnik
64:54:22	Equinox Payments
64:55:63	Intelight Inc.
64:55:7f	NSFOCUS Information Technology Co., Ltd.
64:55:b1	ARRIS Group, Inc.
64:56:01	TP-LINK TECHNOLOGIES CO.,LTD
64:5a:04	Chicony Electronics Co., Ltd.
64:5d:d7	Shenzhen Lifesense Medical Electronics Co., Ltd.
64:5e:be	Yahoo! JAPAN
64:5f:ff	Nicolet Neuro
64:62:23	Cellient Co., Ltd.
64:65:c0	Nuvon, Inc
64:66:b3	TP-LINK TECHNOLOGIES CO., LTD.
64:67:07	Beijing Omnific Technology, Ltd.
64:68:0c	COMTREND
64:69:bc	Hytera Communications Co .,ltd
64:6e:6c	Radio Datacom LLC
64:6e:ea	Iskratel d.o.o.
64:70:02	TP-LINK TECHNOLOGIES CO., LTD.
64:72:d8	GooWi Technology Co.,Limited
64:73:e2	Arbiter Systems, Inc.
64:76:57	Innovative Security Designs
64:77:91	Samsung Electronics Co.,Ltd
64:7b:d4	Texas Instruments
64:7c:34	Ubee Interactive Corp.
64:7d:81	YOKOTA INDUSTRIAL CO,.LTD
64:7f:da	TEKTELIC Communications Inc.
64:80:8b	VG Controls, Inc.
64:80:99	Intel Corporate
64:81:25	Alphatron Marine BV
64:87:88	Juniper Networks
64:87:d7	Pirelli Tyre S.p.A.
64:88:ff	Sichuan Changhong Electric Ltd.
64:99:5d	LGE
64:99:68	Elentec
64:99:a0	AG Elektronik AB
64:9b:24	V Technology Co., Ltd.
64:9c:81	Qualcomm iSkoot, Inc.
64:9c:8e	Texas Instruments
64:9e:f3	CISCO SYSTEMS, INC.
64:9f:f7	Kone OYj
64:a0:e7	CISCO SYSTEMS, INC.
64:a2:32	OOO Samlight
64:a3:41	Wonderlan (Beijing) Technology Co., Ltd.
64:a3:cb	Apple
64:a7:69	HTC Corporation
64:a8:37	Juni Korea Co., Ltd
64:ae:0c	CISCO SYSTEMS, INC.
64:ae:88	Polytec GmbH
64:b3:10	Samsung Electronics Co.,Ltd
64:b3:70	PowerComm Solutons LLC
64:b6:4a	ViVOtech, Inc.
64:b9:e8	Apple
64:ba:bd	SDJ Technologies, Inc.
64:bc:11	CombiQ AB
64:c5:aa	South African Broadcasting Corporation
64:c6:67	Barnes&Noble
64:c6:af	AXERRA Networks Ltd
64:c9:44	LARK Technologies, Inc
64:d0:2d	Next Generation Integration (NGI)
64:d1:a3	Sitecom Europe BV
64:d2:41	Keith & Koep GmbH
64:d4:bd	ALPS ELECTRIC CO.,LTD.
64:d4:da	Intel Corporate
64:d8:14	CISCO SYSTEMS, INC.
64:d9:12	Solidica, Inc.
64:d9:89	CISCO SYSTEMS, INC.
64:db:18	OpenPattern
64:dc:01	Static Systems Group PLC
64:de:1c	Kingnetic Pte Ltd
64:e1:61	DEP Corp.
64:e5:99	EFM Networks
64:e6:25	Woxu Wireless Co., Ltd
64:e6:82	Apple
64:e8:4f	Serialway Communication Technology Co. Ltd
64:e8:92	Morio Denki Co., Ltd.
64:e8:e6	global moisture management system
64:e9:50	Cisco
64:eb:8c	Seiko Epson Corporation
64:ed:57	ARRIS Group, Inc.
64:ed:62	WOORI SYSTEMS Co., Ltd
64:f2:42	Gerdes Aktiengesellschaft
64:f5:0e	Kinion Technology Company Limited
64:f9:70	Kenade Electronics Technology Co.,LTD.
64:f9:87	Avvasi Inc.
64:fc:8c	Zonar Systems
68:05:ca	Intel Corporate
68:09:27	Apple
68:0a:d7	Yancheng Kecheng Optoelectronic Technology Co., Ltd
68:12:2d	Special Instrument Development Co., Ltd.
68:15:90	SAGEMCOM SAS
68:15:d3	Zaklady Elektroniki i Mechaniki Precyzyjnej R&G S.A.
68:16:05	Systems And Electronic Development FZCO
68:17:29	Intel Corporate
68:19:3f	Digital Airways
68:1a:b2	zte corporation
68:1c:a2	Rosewill Inc.
68:1d:64	Sunwave Communications Co., Ltd
68:1e:8b	InfoSight Corporation
68:1f:d8	Advanced Telemetry
68:23:4b	Nihon Dengyo Kousaku
68:2d:dc	Wuhan Changjiang Electro-Communication Equipment CO.,LTD
68:3b:1e	Countwise LTD
68:3e:ec	ERECA
68:43:52	Bhuu Limited
68:48:98	Samsung Electronics Co.,Ltd
68:4b:88	Galtronics Telemetry Inc.
68:4c:a8	Shenzhen Herotel Tech. Co., Ltd.
68:51:b7	PowerCloud Systems, Inc.
68:54:ed	Alcatel-Lucent - Nuage
68:54:f5	enLighted Inc
68:59:7f	Alcatel Lucent
68:5b:35	Apple
68:5b:36	POWERTECH INDUSTRIAL CO., LTD.
68:5d:43	Intel Corporate
68:5e:6b	PowerRay Co., Ltd.
68:63:59	Advanced Digital Broadcast SA
68:69:2e	Zycoo Co.,Ltd
68:69:f2	ComAp s.r.o.
68:6e:23	Wi3 Inc.
68:72:51	Ubiquiti Networks
68:76:4f	Sony Mobile Communications AB
68:78:48	Westunitis Co., Ltd.
68:78:4c	Nortel Networks
68:79:24	ELS-GmbH & Co. KG
68:79:ed	SHARP Corporation
68:7c:d5	Y Soft Corporation, a.s.
68:7f:74	Cisco-Linksys, LLC
68:83:1a	Pandora Mobility Corporation
68:84:70	eSSys Co.,Ltd
68:85:40	IGI Mobile, Inc.
68:86:a7	Cisco
68:86:e7	Orbotix, Inc.
68:87:6b	INQ Mobile Limited
68:8a:b5	EDP Servicos
68:92:34	Ruckus Wireless
68:94:23	Hon Hai Precision Ind. Co.,Ltd.
68:96:7b	Apple
68:97:4b	Shenzhen Costar Electronics Co. Ltd.
68:97:e8	Society of Motion Picture &amp; Television Engineers
68:9c:5e	AcSiP Technology Corp.
68:9c:70	Apple
68:a1:b7	Honghao Mingchuan Technology (Beijing) CO.,Ltd.
68:a3:c4	Liteon Technology Corporation
68:a4:0e	BSH Bosch and Siemens Home Appliances GmbH
68:a8:6d	Apple
68:aa:d2	DATECS LTD.,
68:ab:8a	RF IDeas
68:af:13	Futura Mobility
68:b0:94	INESA ELECTRON CO.,LTD
68:b4:3a	WaterFurnace International, Inc.
68:b5:99	Hewlett-Packard Company
68:b6:fc	Hitron Technologies. Inc
68:b8:d9	Act KDE, Inc.
68:bc:0c	CISCO SYSTEMS, INC.
68:bd:ab	CISCO SYSTEMS, INC.
68:ca:00	Octopus Systems Limited
68:cc:9c	Mine Site Technologies
68:cd:0f	U Tek Company Limited
68:ce:4e	L-3 Communications Infrared Products
68:d1:fd	Shenzhen Trimax Technology Co.,Ltd
68:d2:47	Portalis LC
68:d9:25	ProSys Development Services
68:db:67	Nantong Coship Electronics Co., Ltd
68:db:96	OPWILL Technologies CO .,LTD
68:dc:e8	PacketStorm Communications
68:e1:66	PRIVATE
68:e4:1f	Unglaube Identech GmbH
68:eb:ae	Samsung Electronics Co.,Ltd
68:eb:c5	Angstrem Telecom
68:ec:62	YODO Technology Corp. Ltd.
68:ed:43	Research In Motion
68:ee:96	Cisco SPVTG
68:ef:bd	CISCO SYSTEMS, INC.
68:f1:25	Data Controls Inc.
68:f8:95	Redflow Limited
68:fb:95	Generalplus Technology Inc.
68:fc:b3	Next Level Security Systems, Inc.
6c:04:60	RBH Access Technologies Inc.
6c:09:d6	Digiquest Electronics LTD
6c:0e:0d	Sony Ericsson Mobile Communications AB
6c:0f:6a	JDC Tech Co., Ltd.
6c:15:f9	Nautronix Limited
6c:18:11	Decatur Electronics
6c:20:56	Cisco
6c:22:ab	Ainsworth Game Technology
6c:23:b9	Sony Ericsson Mobile Communications AB
6c:29:95	Intel Corporate
6c:2e:33	Accelink Technologies Co.,Ltd.
6c:2e:85	SAGEMCOM
6c:32:de	Indieon Technologies Pvt. Ltd.
6c:33:a9	Magicjack LP
6c:39:1d	Beijing ZhongHuaHun Network Information center
6c:3a:84	Shenzhen Aero-Startech. Co.Ltd
6c:3b:e5	Hewlett Packard
6c:3c:53	SoundHawk Corp
6c:3e:6d	Apple
6c:3e:9c	KE Knestel Elektronik GmbH
6c:40:c6	Nimbus Data Systems, Inc.
6c:41:6a	Cisco
6c:4b:7f	Vossloh-Schwabe Deutschland GmbH
6c:50:4d	CISCO SYSTEMS, INC.
6c:57:79	Aclima, Inc.
6c:5a:34	Shenzhen Haitianxiong Electronic Co., Ltd.
6c:5a:b5	TCL Technoly Electronics (Huizhou) Co., Ltd.
6c:5c:de	SunReports, Inc.
6c:5d:63	ShenZhen Rapoo Technology Co., Ltd.
6c:5e:7a	Ubiquitous Internet Telecom Co., Ltd
6c:5f:1c	Lenovo Mobile Communication Technology Ltd.
6c:61:26	Rinicom Holdings
6c:62:6d	Micro-Star INT'L CO., LTD
6c:64:1a	Penguin Computing
6c:6f:18	Stereotaxis, Inc.
6c:70:39	Novar GmbH
6c:71:d9	AzureWave Technologies, Inc
6c:81:fe	Mitsuba Corporation
6c:83:36	Samsung Electronics Co.,Ltd
6c:83:66	Nanjing SAC Power Grid Automation Co., Ltd.
6c:86:86	Technonia
6c:88:14	Intel Corporate
6c:8b:2f	zte corporation
6c:8c:db	Otus Technologies Ltd
6c:8d:65	Wireless Glue Networks, Inc.
6c:90:b1	SanLogic Inc
6c:92:bf	Inspur Electronic Information Industry Co.,Ltd.
6c:98:eb	Xyne GmbH
6c:99:89	Cisco
6c:9a:c9	Valentine Research, Inc.
6c:9b:02	Nokia Corporation
6c:9c:e9	Nimble Storage
6c:9c:ed	CISCO SYSTEMS, INC.
6c:a6:82	EDAM information & communications
6c:a7:80	Nokia Corporation
6c:a9:06	Telefield Ltd
6c:a9:6f	TransPacket AS
6c:ab:4d	Digital Payment Technologies
6c:ac:60	Venetex Corp
6c:ad:3f	Hubbell Building Automation, Inc.
6c:ad:ef	KZ Broadband Technologies, Ltd.
6c:ad:f8	Azurewave Technologies, Inc.
6c:ae:8b	IBM Corporation
6c:b3:11	Shenzhen Lianrui Electronics Co.,Ltd
6c:b3:50	Anhui comhigher tech co.,ltd
6c:b7:f4	Samsung Electronics Co.,Ltd
6c:be:e9	Alcatel-Lucent-IPD
6c:c1:d2	ARRIS Group, Inc.
6c:c2:6b	Apple
6c:d0:32	LG Electronics
6c:d1:46	Smartek d.o.o.
6c:d1:b0	WING SING ELECTRONICS HONG KONG LIMITED
6c:d6:8a	LG Electronics Inc
6c:dc:6a	Promethean Limited
6c:e0:b0	SOUND4
6c:e4:ce	Villiger Security Solutions AG
6c:e8:73	TP-LINK TECHNOLOGIES CO., LTD.
6c:e9:07	Nokia Corporation
6c:e9:83	Gastron Co., LTD.
6c:ec:a1	SHENZHEN CLOU ELECTRONICS CO. LTD.
6c:f0:49	GIGA-BYTE TECHNOLOGY CO.,LTD.
6c:f3:73	Samsung Electronics Co.,Ltd
6c:f3:7f	Aruba Networks
6c:f9:7c	Nanoptix Inc.
6c:fa:58	Avaya, Inc
6c:fd:b9	Proware Technologies Co Ltd.
6c:ff:be	MPB Communications Inc.
70:02:58	01DB-METRAVIB
70:05:14	LG Electronics
70:0b:c0	Dewav Technology Company
70:0f:ec	Poindus Systems Corp.
70:10:5c	Cisco
70:11:24	Apple
70:14:04	Limited Liability Company
70:18:8b	Hon Hai Precision Ind. Co.,Ltd.
70:1a:04	Liteon Tech Corp.
70:1a:ed	ADVAS CO., LTD.
70:1d:7f	Comtech Technology Co., Ltd.
70:23:93	fos4X GmbH
70:25:26	Alcatel-Lucent
70:25:59	CyberTAN Technology, Inc.
70:2b:1d	E-Domus International Limited
70:2c:1f	Wisol
70:2f:4b	PolyVision Inc.
70:2f:97	Aava Mobile Oy
70:30:18	Avaya, Inc
70:30:5e	Nanjing Zhongke Menglian Information Technology Co.,LTD
70:31:87	ACX GmbH
70:32:d5	Athena Wireless Communications Inc
70:38:11	Invensys Rail
70:38:b4	Low Tech Solutions
70:38:ee	Avaya, Inc
70:3a:d8	Shenzhen Afoundry Electronic Co., Ltd
70:3c:39	SEAWING Kft
70:41:b7	Edwards Lifesciences LLC
70:46:42	CHYNG HONG ELECTRONIC CO., LTD.
70:4a:ae	Xstream Flow (Pty) Ltd
70:4a:e4	Rinstrum Pty Ltd
70:4c:ed	TMRG, Inc.
70:4e:01	KWANGWON TECH CO., LTD.
70:52:c5	Avaya, Inc.
70:53:3f	Alfa Instrumentos Eletronicos Ltda.
70:54:d2	PEGATRON CORPORATION
70:54:f5	HUAWEI TECHNOLOGIES CO.,LTD
70:56:81	Apple
70:58:12	Panasonic AVC Networks Company
70:59:57	Medallion Instrumentation Systems
70:59:86	OOO TTV
70:5a:b6	COMPAL INFORMATION (KUNSHAN) CO., LTD.
70:5c:ad	Konami Gaming Inc
70:5e:aa	Action Target, Inc.
70:60:de	LaVision GmbH
70:61:73	Calantec GmbH
70:64:17	ORBIS TECNOLOGIA ELECTRICA S.A.
70:65:82	Suzhou Hanming Technologies Co., Ltd.
70:6f:81	PRIVATE
70:70:4c	Purple Communications, Inc
70:71:b3	Brain Corporation
70:71:bc	PEGATRON CORPORATION
70:72:3c	Huawei Technologies Co., Ltd
70:72:cf	EdgeCore Networks
70:73:cb	Apple
70:76:30	Pace plc.
70:76:dd	Oxyguard International A/S
70:76:f0	LevelOne Communications (India) Private Limited
70:7b:e8	HUAWEI TECHNOLOGIES CO.,LTD
70:7c:18	ADATA Technology Co., Ltd
70:7e:43	ARRIS Group, Inc.
70:7e:de	NASTEC LTD.
70:81:05	CISCO SYSTEMS, INC.
70:82:0e	as electronics GmbH
70:82:8e	OleumTech Corporation
70:85:c6	Pace plc.
70:8b:78	citygrow technology co., ltd
70:8d:09	Nokia Corporation
70:93:f8	Space Monkey, Inc.
70:97:56	Happyelectronics Co.,Ltd
70:9a:0b	Italian Institute of Technology
70:9b:a5	Shenzhen Y&D Electronics Co.,LTD.
70:9b:fc	Bryton Inc.
70:9e:29	Sony Computer Entertainment Inc.
70:9e:86	X6D Limited
70:a1:91	Trendsetter Medical, LLC
70:a4:1c	Advanced Wireless Dynamics S.L.
70:a6:6a	Prox Dynamics AS
70:a8:e3	HUAWEI TECHNOLOGIES CO.,LTD
70:aa:b2	Research In Motion
70:b0:35	Shenzhen Zowee Technology Co., Ltd
70:b0:8c	Shenou Communication Equipment Co.,Ltd
70:b1:4e	Pace plc
70:b2:65	Hiltron s.r.l.
70:b5:99	Embedded Technologies s.r.o.
70:b9:21	FiberHome Telecommunication Technologies CO.,LTD
70:c6:ac	Bosch Automotive Aftermarket
70:ca:9b	CISCO SYSTEMS, INC.
70:cd:60	Apple
70:d4:f2	RIM
70:d5:7e	Scalar Corporation
70:d5:e7	Wellcore Corporation
70:d6:b6	Metrum Technologies
70:d8:80	Upos System sp. z o.o.
70:dd:a1	Tellabs
70:de:e2	Apple
70:e0:27	HONGYU COMMUNICATION TECHNOLOGY LIMITED
70:e1:39	3view Ltd
70:e2:4c	SAE IT-systems GmbH & Co. KG
70:e2:84	Wistron InfoComm(Zhongshan) Corporation
70:e8:43	Beijing C&W Optical Communication Technology Co.,Ltd.
70:ee:50	Netatmo
70:f1:76	Data Modul AG
70:f1:a1	Liteon Technology Corporation
70:f1:e5	Xetawave LLC
70:f3:95	Universal Global Scientific Industrial Co., Ltd.
70:f9:27	Samsung Electronics
70:ff:76	Texas Instruments
74:0a:bc	JSJS Designs (Europe) Limited
74:0e:db	Optowiz Co., Ltd
74:14:89	SRT Wireless
74:15:e2	Tri-Sen Systems Corporation
74:1e:93	Fiberhome Telecommunication Tech.Co.,Ltd.
74:25:8a	Hangzhou H3C Technologies Co., Limited
74:27:3c	ChangYang Technology (Nanjing) Co., LTD
74:27:ea	Elitegroup Computer Systems Co., Ltd.
74:2b:0f	Infinidat Ltd.
74:2b:62	Fujitsu Limited
74:2d:0a	Norfolk Elektronik AG
74:2f:68	Azurewave Technologies, Inc.
74:31:70	Arcadyan Technology Corporation
74:32:56	NT-ware Systemprg GmbH
74:37:2f	Tongfang Shenzhen Cloudcomputing Technology Co.,Ltd
74:38:89	ANNAX Anzeigesysteme GmbH
74:3e:cb	Gentrice tech
74:44:01	NETGEAR
74:45:8a	Samsung Electronics Co.,Ltd
74:46:a0	Hewlett Packard
74:4b:e9	EXPLORER HYPERTECH CO.,LTD
74:4d:79	Arrive Systems Inc.
74:53:27	COMMSEN CO., LIMITED
74:56:12	ARRIS Group, Inc.
74:57:98	TRUMPF Laser GmbH + Co. KG
74:5e:1c	PIONEER CORPORATION
74:5f:00	Samsung Semiconductor Inc.
74:5f:ae	TSL PPL
74:63:df	VTS GmbH
74:65:d1	Atlinks
74:66:30	T:mi Ytti
74:6a:89	Rezolt Corporation
74:6a:8f	VS Vision Systems GmbH
74:6b:82	MOVEK
74:6f:3d	Contec GmbH
74:72:f2	Chipsip Technology Co., Ltd.
74:78:18	ServiceAssure
74:7b:7a	ETH Inc.
74:7d:b6	Aliwei Communications, Inc
74:7e:1a	Red Embedded Design Limited
74:7e:2d	Beijing Thomson CITIC Digital Technology Co. LTD.
74:86:7a	Dell Inc PCBA Test
74:88:8b	ADB Broadband Italia
74:8e:08	Bestek Corp.
74:8e:f8	Brocade Communications Systems, Inc.
74:8f:1b	MasterImage 3D
74:90:50	Renesas Electronics Corporation
74:91:1a	Ruckus Wireless
74:93:a4	Zebra Technologies Corp.
74:94:3d	AgJunction
74:99:75	IBM Corporation
74:9c:52	Huizhou Desay SV Automotive Co., Ltd.
74:9d:dc	2Wire
74:a4:a7	QRS Music Technologies, Inc.
74:a4:b5	Powerleader Science and Technology Co. Ltd.
74:a7:22	LG Electronics
74:ad:b7	China Mobile Group Device Co.,Ltd.
74:ae:76	iNovo Broadband, Inc.
74:b0:0c	Network Video Technologies, Inc
74:b9:eb	Fujian JinQianMao Electronic Technology Co.,Ltd
74:be:08	ATEK Products, LLC
74:bf:a1	HYUNTECK
74:c6:21	Zhejiang Hite Renewable Energy Co.,LTD
74:c9:9a	Ericsson AB
74:ca:25	Calxeda, Inc.
74:cd:0c	Smith Myers Communications Ltd.
74:ce:56	Packet Force Technology Limited Company
74:d0:2b	ASUSTek COMPUTER INC.
74:d0:dc	ERICSSON AB
74:d4:35	GIGA-BYTE TECHNOLOGY CO.,LTD.
74:d6:75	WYMA Tecnologia
74:d8:50	Evrisko Systems
74:de:2b	Liteon Technology Corporation
74:e0:6e	Ergophone GmbH
74:e1:b6	Apple
74:e2:f5	Apple
74:e4:24	APISTE CORPORATION
74:e5:0b	Intel Corporate
74:e5:37	RADSPIN
74:e5:43	Liteon Technology Corporation
74:e7:c6	ARRIS Group, Inc.
74:ea:3a	TP-LINK Technologies Co.,Ltd.
74:ec:f1	Acumen
74:f0:6d	AzureWave Technologies, Inc.
74:f0:7d	BnCOM Co.,Ltd
74:f1:02	Beijing HCHCOM Technology Co., Ltd
74:f6:12	ARRIS Group, Inc.
74:f7:26	Neuron Robotics
74:fd:a0	Compupal (Group) Corporation
74:fe:48	ADVANTECH CO., LTD.
74:ff:7d	Wren Sound Systems, LLC
78:02:8f	Adaptive Spectrum and Signal Alignment (ASSIA), Inc.
78:07:38	Z.U.K. Elzab S.A.
78:11:85	NBS Payment Solutions Inc.
78:12:b8	ORANTEK LIMITED
78:18:81	AzureWave Technologies, Inc.
78:19:2e	NASCENT Technology
78:19:f7	Juniper Networks
78:1c:5a	SHARP Corporation
78:1d:ba	HUAWEI TECHNOLOGIES CO.,LTD
78:1d:fd	Jabil Inc
78:1f:db	Samsung Electronics Co.,Ltd
78:22:3d	Affirmed Networks
78:25:44	Omnima Limited
78:25:ad	SAMSUNG ELECTRONICS CO., LTD.
78:2b:cb	Dell Inc
78:2e:ef	Nokia Corporation
78:30:3b	Stephen Technologies Co.,Limited
78:30:e1	UltraClenz, LLC
78:31:c1	Apple
78:32:4f	Millennium Group, Inc.
78:3c:e3	Kai-EE
78:3d:5b	TELNET Redes Inteligentes S.A.
78:3e:53	BSkyB Ltd
78:3f:15	EasySYNC Ltd.
78:44:05	FUJITU(HONG KONG) ELECTRONIC Co.,LTD.
78:44:76	Zioncom technology co.,ltd
78:45:c4	Dell Inc
78:46:c4	DAEHAP HYPER-TECH
78:47:1d	Samsung Electronics Co.,Ltd
78:49:1d	The Will-Burt Company
78:4b:08	f.robotics acquisitions ltd
78:4b:87	Murata Manufacturing Co.,Ltd.
78:51:0c	LiveU Ltd.
78:52:1a	Samsung Electronics Co.,Ltd
78:52:62	Shenzhen Hojy Software Co., Ltd.
78:54:2e	D-Link International
78:55:17	SankyuElectronics
78:57:12	Mobile Integration Workgroup
78:59:3e	RAFI GmbH & Co.KG
78:59:5e	Samsung Electronics Co.,Ltd
78:59:68	Hon Hai Precision Ind.Co.,Ltd.
78:5c:72	Hioso Technology Co., Ltd.
78:61:7c	MITSUMI ELECTRIC CO.,LTD
78:66:ae	ZTEC Instruments, Inc.
78:6a:89	Huawei Technologies Co., Ltd
78:6c:1c	Apple
78:7f:62	GiK mbH
78:81:8f	Server Racks Australia Pty Ltd
78:84:3c	Sony Corporation
78:84:ee	INDRA ESPACIO S.A.
78:89:73	CMC
78:8c:54	Eltek Technologies LTD
78:8d:f7	Hitron Technologies. Inc
78:92:9c	Intel Corporate
78:98:fd	Q9 Networks Inc.
78:99:5c	Nationz Technologies Inc
78:99:66	Musilab Electronics (DongGuan)Co.,Ltd.
78:99:8f	MEDILINE ITALIA SRL
78:9e:d0	Samsung Electronics
78:9f:4c	HOERBIGER Elektronik GmbH
78:9f:87	Siemens AG I IA PP PRM
78:a0:51	iiNet Labs Pty Ltd
78:a1:06	TP-LINK TECHNOLOGIES CO.,LTD.
78:a1:83	Advidia
78:a2:a0	Nintendo Co., Ltd.
78:a3:e4	Apple
78:a5:04	Texas Instruments
78:a5:dd	Shenzhen Smarteye Digital Electronics Co., Ltd
78:a6:83	Precidata
78:a6:bd	DAEYEON Control&Instrument Co,.Ltd
78:a7:14	Amphenol
78:a8:73	Samsung Electronics Co.,Ltd
78:ab:60	ABB Australia
78:ab:bb	Samsung Electronics Co.,LTD
78:ac:c0	Hewlett-Packard Company
78:ae:0c	Far South Networks
78:b3:ce	Elo touch solutions
78:b5:d2	Ever Treasure Industrial Limited
78:b6:c1	AOBO Telecom Co.,Ltd
78:b8:1a	INTER SALES A/S
78:ba:d0	Shinybow Technology Co. Ltd.
78:be:b6	Enhanced Vision
78:be:bd	STULZ GmbH
78:c4:0e	H&D Wireless
78:c4:ab	Shenzhen Runsil Technology Co.,Ltd
78:c5:e5	Texas Instruments
78:c6:bb	Innovasic, Inc.
78:ca:04	Nokia Corporation
78:ca:39	Apple
78:ca:5e	ELNO
78:cb:33	DHC Software Co.,Ltd
78:cd:8e	SMC Networks Inc
78:d0:04	Neousys Technology Inc.
78:d1:29	Vicos
78:d3:4f	Pace-O-Matic, Inc.
78:d3:8d	HONGKONG YUNLINK TECHNOLOGY LIMITED
78:d5:b5	NAVIELEKTRO KY
78:d6:f0	Samsung Electro Mechanics
